source_code,concept_name,concept_code,concept_id
umol/mmol cr,micromole per millimole of creatinine,umol/mmol{creat},9073
um/min/g prot,micromole per minute and gram,umol/min/g,9672
mcmol/min/g protein,micromole per minute and gram,umol/min/g,9672
mcmol/min/g tissue,micromole per minute and gram,umol/min/g,9672
umol/min/g{protein},micromole per minute and gram,umol/min/g,9672
um/min/gm protein,micromole per minute and gram,umol/min/g,9672
umol/min/g,micromole per minute and gram,umol/min/g,9672
umol/mol,micromole per mole,umol/mol,9674
6232,micromole per mole,umol/mol,9674
umol/m,micromole per mole,umol/mol,9674
959,micromole per mole,umol/mol,9674
12285,micromole per mole,umol/mol,9674
umol/mol_crt,micromole per mole of creatinine,umol/mol{creat},9675
umol/mol crt,micromole per mole of creatinine,umol/mol{creat},9675
umol/mol{creat},micromole per mole of creatinine,umol/mol{creat},9675
umol/mol creat,micromole per mole of creatinine,umol/mol{creat},9675
umol / mol heme,micromole per mole of hemoglobin,umol/mol{HGB},44777657
umol/mol heme,micromole per mole of hemoglobin,umol/mol{HGB},44777657
umol/mol{hb},micromole per mole of hemoglobin,umol/mol{HGB},44777657
u/ghgb @37dg,microunit per gram of hemoglobin,10*-6.[U]/g{HGB},9016
microunit/liter,microunit per liter,10*-6.[U]/L,8750
297,microunit per liter,10*-6.[U]/L,8750
microu/l,microunit per liter,10*-6.[U]/L,8750
348,microunit per liter,10*-6.[U]/L,8750
uu/l,microunit per liter,10*-6.[U]/L,8750
uu/ml,microunit per milliliter,10*-6.[U]/mL,8860
uiuml,microunit per milliliter,10*-6.[U]/mL,8860
î¼u/ml,microunit per milliliter,10*-6.[U]/mL,8860
mcunits/ml,microunit per milliliter,10*-6.[U]/mL,8860
{mcunits/ml},microunit per milliliter,10*-6.[U]/mL,8860
mcunit/ml,microunit per milliliter,10*-6.[U]/mL,8860
{ulu/ml},microunit per milliliter,10*-6.[U]/mL,8860
435,microunit per milliliter,10*-6.[U]/mL,8860
ulu/ml,microunit per milliliter,10*-6.[U]/mL,8860
mcu/ml,microunit per milliliter,10*-6.[U]/mL,8860
microunits/ml,microunit per milliliter,10*-6.[U]/mL,8860
{mcu/ml},microunit per milliliter,10*-6.[U]/mL,8860
10271,microunit per milliliter,10*-6.[U]/mL,8860
6286,milli-international unit,10*-3.[iU],44777577
3050,milli-international unit,10*-3.[iU],44777577
m[iu]/l,milli-international unit per liter,10*-3.[iU]/L,9040
1414,milli-international unit per liter,10*-3.[iU]/L,9040
3110,milli-international unit per liter,10*-3.[iU]/L,9040
miu/l,milli-international unit per liter,10*-3.[iU]/L,9040
moiu/ml,milli-international unit per liter,10*-3.[iU]/L,9040
 miu/l,milli-international unit per liter,10*-3.[iU]/L,9040
mint units/liter,milli-international unit per liter,10*-3.[iU]/L,9040
174,milli-international unit per liter,10*-3.[iU]/L,9040
mlu/l,milli-international unit per liter,10*-3.[iU]/L,9040
16477,milli-international unit per liter,10*-3.[iU]/L,9040
199,milli-international unit per liter,10*-3.[iU]/L,9040
miu/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
m[iu]/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
mintlunit/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miu/mml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
zz mlu/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
 miu/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
uiu//ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
mlu/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
milli iu/millilite,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miu//ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
milliintl units/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
minter. units/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miiu/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miul/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
2795,milli-international unit per milliliter,10*-3.[iU]/mL,9550
mui/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
m(iu)/l,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miu/ml^miu/ml^ucum,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miu/m,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miuml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miu/ml^miu/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
387,milli-international unit per milliliter,10*-3.[iU]/mL,9550
m[iu]/mlmilli international unit per milliliterucum,milli-international unit per milliliter,10*-3.[iU]/mL,9550
1255,milli-international unit per milliliter,10*-3.[iU]/mL,9550
{miu/ml},milli-international unit per milliliter,10*-3.[iU]/mL,9550
410,milli-international unit per milliliter,10*-3.[iU]/mL,9550
m(iu)/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miunits/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
miu/mlx,milli-international unit per milliliter,10*-3.[iU]/mL,9550
âµiu/ml,milli-international unit per milliliter,10*-3.[iU]/mL,9550
{^miu/ml},milli-international unit per milliliter,10*-3.[iU]/mL,9550
{miunits/ml},milli-international unit per milliliter,10*-3.[iU]/mL,9550
meq,milliequivalent,10*-3.eq,9551
3904,milliequivalent,10*-3.eq,9551
{milliequivalents_,milliequivalent,10*-3.eq,9551
meq/day,milliequivalent per 24 hours,10*-3.eq/(24.h),44777582
meq/24 hr,milliequivalent per 24 hours,10*-3.eq/(24.h),44777582
meq/24hr,milliequivalent per 24 hours,10*-3.eq/(24.h),44777582
meq/24h,milliequivalent per 24 hours,10*-3.eq/(24.h),44777582
meq/da,milliequivalent per 24 hours,10*-3.eq/(24.h),44777582
meq/(24.h),milliequivalent per 24 hours,10*-3.eq/(24.h),44777582
{meq/day},milliequivalent per 24 hours,10*-3.eq/(24.h),44777582
meq/dl,milliequivalent per deciliter,10*-3.eq/dL,9553
mcq/dl,milliequivalent per deciliter,10*-3.eq/dL,9553
meq/g,milliequivalent per gram,10*-3.eq/g,9554
meq/g{creat},milliequivalent per gram of creatinine,10*-3.eq/g{creat},9555
